OrderID,OrderDate, UnitCost ,Price,OrderQty, CostofSales , Sales , Profit ,Channel,PromotionName,ProductName,Manufacturer,ProductSubCategory,ProductCategory,Region,City,Country
9180,26-07-2034, $134.98 ,165,10," $1,349.85 "," $1,650.00 ", $300.15 ,Store,No Discount,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Texas City,United States
9182,27-07-2034, $107.11 ,229,10," $1,071.09 "," $2,290.00 "," $1,218.91 ",Store,No Discount,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Fort Collins,United States
9185,28-07-2034, $27.86 ,38.99,10, $278.59 , $389.90 , $111.31 ,Store,No Discount,Contoso Private Automatic Branch Exchange M65 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Worcester,United States
9186,29-07-2034, $8.81 ,52.13,18, $158.49 , $917.49 , $759.00 ,Online,Asian Spring Promotion,Contoso Digital Cameras Lightweight Tripod E316 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Asia,Beijing,China
9188,30-07-2034, $201.52 ,358,12," $2,418.29 "," $4,224.40 "," $1,806.11 ",Store,North America Back-to-School Promotion,"Contoso SLR Camera 35"" M358 Black","Contoso, Ltd",Digital SLR Cameras,Cameras and camcorders ,North America,Castle Rock,United States
9189,31-07-2034, $128.39 ,290,12," $1,540.69 "," $3,480.00 "," $1,939.31 ",Store,No Discount,A. Datum Super-zoom Digital Camera X300 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Shanghai,China
9190,01-08-2034, $395.73 ,758,12," $4,748.71 "," $9,096.00 "," $4,347.29 ",Store,No Discount,Adventure Works Laptop15.4W M1548 White,Adventure Works,Laptops,Computers,Asia,Ashgabat,Turkmenistan
9191,02-08-2034, $166.27 ,338,8," $1,330.20 "," $2,568.80 "," $1,238.60 ",Online,European Holiday Promotion,"A. Datum SLR Camera 35"" M358 Orange",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
9193,03-08-2034, $70.39 ,296,10, $703.88 ," $2,960.00 "," $2,256.12 ",Store,No Discount,WWI 4GB Video Recording Pen X200 Red,Wide World Importers,Recording Pen,Audio,North America,Orono,United States
9194,04-08-2034, $0.77 ,9.99,480, $371.68 ," $4,795.20 "," $4,423.52 ",Online,No Discount,Contoso Touch Stylus Pen E150 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Beijing,China
9197,05-08-2034, $69.53 ,480,20," $1,390.61 "," $9,600.00 "," $8,209.39 ",Online,No Discount,Contoso Home Theater System 4.1 Channel M1420 White,"Contoso, Ltd",Home Theater System,TV and Video,North America,Bethesda,United States
9200,06-08-2034, $63.18 ,79,10, $631.81 , $790.00 , $158.19 ,Store,No Discount,SV 4GB Laptop Memory M65 Black,Southridge Video,Computers Accessories,Computers,Europe,Berne,Switzerland
9202,07-08-2034, $174.67 ,251,9," $1,572.02 "," $2,108.40 ", $536.38 ,Store,Asian Spring Promotion,Proseware Screen 106in M1609 White,"Proseware, Inc.",Projectors & Screens,Computers,Asia,Osaka,Japan
9203,08-08-2034, $57.20 ,109.99,12, $686.43 ," $1,319.88 ", $633.45 ,Online,No Discount,SV DVD 7-Inch Player Portable E200 Black,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Asia,Beijing,China
9204,09-08-2034, $56.80 ,180,24," $1,363.11 "," $4,320.00 "," $2,956.89 ",Store,North America Back-to-School Promotion,Fabrikam Social videographer 1'' 25mm E400 Black,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Bar Harbor,United States
9206,10-08-2034, $250.27 ,599,26," $6,506.97 "," $15,454.20 "," $8,947.23 ",Store,North America Holiday Promotion,Adventure Works Desktop PC2.30 MD230 Silver,Adventure Works,Desktops,Computers,North America,Waukesha,United States
9209,11-08-2034, $80.88 ,629,13," $1,051.41 "," $7,799.60 "," $6,748.19 ",Store,North America Holiday Promotion,Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,North America,Ithaca,United States
9211,12-08-2034, $67.00 ,188,9, $603.03 ," $1,673.20 "," $1,070.17 ",Catalog,North America Spring Promotion,A. Datum All in One Digital Camera M200 Grey,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
9214,13-08-2034, $21.93 ,199.95,10, $219.32 ," $1,999.50 "," $1,780.18 ",Store,No Discount,WWI 2GB Pulse Smart pen M100 Silver,Wide World Importers,Recording Pen,Audio,Europe,Koln,Germany
9215,14-08-2034, $252.65 ,699,8," $2,021.20 "," $5,452.20 "," $3,431.00 ",Store,European Holiday Promotion,Adventure Works Laptop15 M1501 Silver,Adventure Works,Laptops,Computers,Europe,Koln,Germany
9216,15-08-2034, $45.48 ,49.96,6, $272.89 , $292.77 , $19.88 ,Online,European Spring Promotion,Contoso Carrying Case E312 Pink,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,Europe,Berlin,Germany
9217,16-08-2034, $8.94 ,99,9, $80.44 , $876.15 , $795.71 ,Catalog,North America Spring Promotion,Adventure Works LCD15 E100 White,Adventure Works,Monitors,Computers,North America,North Harford,United States
9218,17-08-2034, $646.43 ,980,8," $5,171.40 "," $7,448.00 "," $2,276.60 ",Reseller,European Holiday Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
9219,18-08-2034, $121.70 ,149.95,5, $608.51 , $749.75 , $141.24 ,Store,No Discount,WWI 1GB Pulse Smart pen E50 White,Wide World Importers,Recording Pen,Audio,North America,New York,United States
9220,19-08-2034, $138.94 ,293,10," $1,389.38 "," $2,930.00 "," $1,540.62 ",Catalog,No Discount,Contoso Touch Screen Phones SAW/On-wall M806 Black,"Contoso, Ltd",Touch Screen Phones ,Cell phones,North America,North Harford,United States
9222,20-08-2034, $488.90 ,980,36," $17,600.43 "," $34,594.00 "," $16,993.57 ",Catalog,North America Back-to-School Promotion,Fabrikam Trendsetter 2/3'' 17mm X100 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,North Harford,United States
9223,21-08-2034, $437.25 ,679,36," $15,741.04 "," $24,240.30 "," $8,499.26 ",Online,Asian Summer Promotion,WWI LCD22W M2003 White,Wide World Importers,Monitors,Computers,Asia,Beijing,China
9224,22-08-2034, $70.78 ,99,4, $283.11 , $391.05 , $107.94 ,Store,North America Spring Promotion,Proseware LCD17 E200 White,"Proseware, Inc.",Monitors,Computers,North America,Howard,United States
9225,23-08-2034, $37.16 ,196,9, $334.42 ," $1,734.60 "," $1,400.18 ",Store,North America Spring Promotion,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Printers, Scanners & Fax",Computers,North America,Vancouver,Canada
9228,24-08-2034, $62.66 ,259.99,9, $563.90 ," $2,326.91 "," $1,763.01 ",Catalog,North America Spring Promotion,Contoso DVD 14-Inch Player Portable L100 Black,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
9229,25-08-2034, $788.72 ,1299,9," $7,098.50 "," $11,626.05 "," $4,527.55 ",Store,North America Spring Promotion,Adventure Works Laptop19W X1980 Blue,Adventure Works,Laptops,Computers,North America,Winchester,United States
9231,26-08-2034, $10.34 ,13.89,10, $103.43 , $138.90 , $35.47 ,Store,No Discount,Contoso DVD 58 DVD Storage Binder M55 Red,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Queen Anne's County,United States
9234,27-08-2034, $656.62 ,758,10," $6,566.23 "," $7,580.00 "," $1,013.77 ",Store,No Discount,Adventure Works Laptop15.4W M1548 Silver,Adventure Works,Laptops,Computers,North America,Morristown,United States
9235,28-08-2034, $9.35 ,24.99,400," $3,739.07 "," $9,996.00 "," $6,256.93 ",Catalog,No Discount,Cigarette Lighter Adapter for Contoso Phones E110 Black,"Contoso, Ltd",Cell phones Accessories,Cell phones,North America,North Harford,United States
9237,29-08-2034, $88.48 ,198,10, $884.77 ," $1,980.00 "," $1,095.23 ",Catalog,No Discount,A. Datum Point Shoot Digital Camera M500 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,North Harford,United States
9239,30-08-2034, $138.50 ,500,9," $1,246.50 "," $4,475.00 "," $3,228.50 ",Store,North America Spring Promotion,SV Car Video LCD7W M7080 Brown,Southridge Video,Car Video,TV and Video,North America,Hackensack,United States
9240,31-08-2034, $14.17 ,15.5,18, $254.98 , $278.23 , $23.24 ,Online,North America Spring Promotion,Contoso USB Optical Mouse E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Bethesda,United States
9241,01-09-2034, $25.96 ,198,12, $311.56 ," $2,316.60 "," $2,005.04 ",Store,North America Back-to-School Promotion,A. Datum Point Shoot Digital Camera M500 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Lewiston,United States
9242,02-09-2034, $3.94 ,24.99,480," $1,889.56 "," $11,987.70 "," $10,098.14 ",Store,Asian Summer Promotion,Cigarette Lighter Adapter for Contoso Phones E110 Red,"Contoso, Ltd",Cell phones Accessories,Cell phones,Asia,Busan,South Korea
9243,03-09-2034, $480.68 ,889,13," $6,248.81 "," $11,557.00 "," $5,308.19 ",Store,North America Holiday Promotion,Contoso Home Theater System 7.1 Channel M1700 Brown,"Contoso, Ltd",Home Theater System,TV and Video,North America,Cle Elum,United States
9244,04-09-2034, $169.18 ,402,6," $1,015.07 "," $2,170.80 "," $1,155.73 ",Reseller,North America Holiday Promotion,The Phone Company PDA Phone 4.7 inches L360 Black,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Seattle,United States
9245,05-09-2034, $80.61 ,165,13," $1,047.91 "," $2,112.00 "," $1,064.09 ",Store,North America Holiday Promotion,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Madison,United States
9246,06-09-2034, $246.95 ,629,16," $3,951.16 "," $10,064.00 "," $6,112.84 ",Online,European Holiday Promotion,Fabrikam SLR Camera X146 Black,"Fabrikam, Inc.",Digital SLR Cameras,Cameras and camcorders ,Europe,Berlin,Germany
9247,07-09-2034, $120.66 ,269,18," $2,171.87 "," $4,680.60 "," $2,508.73 ",Online,Asian Spring Promotion,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,Smart phones & PDAs ,Cell phones,Asia,Beijing,China
9248,08-09-2034, $813.70 ,2499,10," $8,137.00 "," $24,990.00 "," $16,853.00 ",Reseller,No Discount,Proseware Projector 1080p DLP86 Black,"Proseware, Inc.",Projectors & Screens,Computers,Europe,Paris,France
9250,09-09-2034, $31.65 ,40.55,5, $158.25 , $202.75 , $44.50 ,Reseller,No Discount,NT Wireless Bluetooth Stereo Headphones E302 Yellow,Northwind Traders,Bluetooth Headphones,Audio,North America,Seattle,United States
9251,10-09-2034, $10.73 ,28,6, $64.40 , $162.40 , $98.00 ,Store,North America Holiday Promotion,Contoso Digital Camera/Camcorder USB Cable E324 Black,"Contoso, Ltd",Cameras & Camcorders Accessories,Cameras and camcorders ,North America,Newark,United States
9252,11-09-2034, $16.67 ,33.99,6, $100.04 , $183.55 , $83.50 ,Store,North America Holiday Promotion,SV 512MB Laptop memory E800 Silver,Southridge Video,Computers Accessories,Computers,North America,Framingham,United States
9255,12-09-2034, $6.49 ,15.5,24, $155.84 , $368.90 , $213.06 ,Store,North America Back-to-School Promotion,Contoso USB Optical Mouse E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Roanoke,United States
9257,13-09-2034, $76.26 ,338,13, $991.43 ," $4,292.60 "," $3,301.17 ",Store,Asian Holiday Promotion,"A. Datum SLR Camera 35"" M358 Silver",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,Asia,Nagoya,Japan
9258,14-09-2034, $4.15 ,25.5,4, $16.59 , $102.00 , $85.41 ,Store,North America Spring Promotion,Contoso Home/Office Laptop Power Adapter E300 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Waukesha,United States
9259,15-09-2034, $77.44 ,95.9,9, $696.98 , $858.31 , $161.32 ,Store,North America Spring Promotion,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Southridge Video,Computers Accessories,Computers,North America,Back River,United States
9260,16-09-2034, $179.33 ,196.9,10," $1,793.34 "," $1,969.00 ", $175.66 ,Store,No Discount,A. Datum SLR-like Digital Camera M400 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Lafayette,United States
9261,17-09-2034, $51.55 ,411,13, $670.20 ," $5,014.20 "," $4,344.00 ",Store,North America Holiday Promotion,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,North America,Howard,United States
9263,18-09-2034, $244.51 ,281,9," $2,200.61 "," $2,514.95 ", $314.34 ,Store,North America Spring Promotion,A. Datum Consumer Digital Camera E100 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Burlington,United States
9265,19-09-2034, $24.32 ,469.97,13, $316.18 ," $5,898.12 "," $5,581.94 ",Store,Asian Holiday Promotion,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Televisions,TV and Video,Asia,Islamabad,Pakistan
9266,20-09-2034, $8.49 ,139,16, $135.90 ," $2,154.50 "," $2,018.60 ",Online,European Back-to-Scholl Promotion,WWI LCD19 E107 White,Wide World Importers,Monitors,Computers,Europe,Berlin,Germany
9267,21-09-2034, $14.04 ,27.9,10, $140.36 , $279.00 , $138.64 ,Store,No Discount,Contoso Enhanced Capacity Battery M800 White,"Contoso, Ltd",Computers Accessories,Computers,North America,Sedalia,United States
9268,22-09-2034, $47.30 ,119.99,5, $236.52 , $599.95 , $363.43 ,Store,No Discount,"Adventure Works 13"" Color TV E25 Black",Adventure Works,Televisions,TV and Video,Asia,Osaka,Japan
9269,23-09-2034, $98.51 ,299.9,24," $2,364.36 "," $7,107.63 "," $4,743.27 ",Store,North America Back-to-School Promotion,WWI Desktop PC1.80 E1802 White,Wide World Importers,Desktops,Computers,North America,Vineland,United States
9272,24-09-2034, $271.31 ,269,18," $4,883.65 "," $4,788.20 ", $-95.45 ,Catalog,North America Spring Promotion,SV Car Video TFT6.2W E6282 Silver,Southridge Video,Car Video,TV and Video,North America,North Harford,United States
9273,25-09-2034, $127.55 ,219,8," $1,020.37 "," $1,708.20 ", $687.83 ,Store,European Holiday Promotion,SV DVD Recorder L230 Grey,Southridge Video,Movie DVD,"Music, Movies and Audio Books",Europe,Bamberg,Germany
9274,26-09-2034, $13.14 ,300,13, $170.81 ," $3,840.00 "," $3,669.19 ",Online,North America Holiday Promotion,The Phone Company Smart phones Expert M400 Pink,The Phone Company,Smart phones & PDAs ,Cell phones,North America,Bethesda,United States
9275,27-09-2034, $8.84 ,9.5,12, $106.10 , $114.00 , $7.90 ,Reseller,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers Accessories,Computers,Asia,Beijing,China
9276,28-09-2034, $131.56 ,588,13," $1,710.31 "," $7,526.40 "," $5,816.09 ",Store,North America Holiday Promotion,"A. Datum SLR Camera 35"" X358 Gold",A. Datum Corporation,Digital SLR Cameras,Cameras and camcorders ,North America,Back River,United States
9277,29-09-2034, $87.42 ,469,36," $3,147.03 "," $16,743.30 "," $13,596.27 ",Store,North America Back-to-School Promotion,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Desktops,Computers,North America,Houston,United States
9278,30-09-2034, $295.36 ,566,9," $2,658.21 "," $4,924.20 "," $2,265.99 ",Reseller,European Back-to-Scholl Promotion,Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White,"Fabrikam, Inc.",Camcorders,Cameras and camcorders ,Europe,Paris,France
9281,01-10-2034, $9.93 ,22.99,9, $89.38 , $206.91 , $117.53 ,Store,North America Spring Promotion,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,"Contoso, Ltd",Home & Office Phones,Cell phones,North America,Sebring,United States
9283,02-10-2034, $125.79 ,268,18," $2,264.29 "," $4,663.20 "," $2,398.91 ",Online,Asian Spring Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
9284,03-10-2034, $119.04 ,219,10," $1,190.45 "," $2,190.00 ", $999.55 ,Store,No Discount,Proseware Laser Jet All in one X300 White,"Proseware, Inc.","Printers, Scanners & Fax",Computers,Europe,Munich,Germany
9285,04-10-2034, $0.43 ,12.66,10, $4.27 , $126.60 , $122.33 ,Store,No Discount,Contoso DVD 55DVD Storage Binder M56 Silver,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,Bridgeport,United States
9290,05-10-2034, $334.28 ,699,12," $4,011.32 "," $8,248.20 "," $4,236.88 ",Reseller,Asian Summer Promotion,SV Car Video LCD7W M7082 Black,Southridge Video,Car Video,TV and Video,Asia,Beijing,China
9291,06-10-2034, $117.64 ,268,13," $1,529.28 "," $3,376.80 "," $1,847.52 ",Store,North America Holiday Promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,North America,Calgary,Canada
9292,07-10-2034, $17.10 ,190,4, $68.40 , $741.00 , $672.60 ,Store,North America Spring Promotion,Proseware Screen 100in M1609 Silver,"Proseware, Inc.",Projectors & Screens,Computers,North America,Roanoke,United States
9294,08-10-2034, $47.41 ,165,13, $616.39 ," $2,046.00 "," $1,429.61 ",Reseller,Asian Holiday Promotion,A. Datum Ultra Compact Digital Camera M190 Black,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
9295,09-10-2034, $346.48 ,679,9," $3,118.30 "," $6,111.00 "," $2,992.70 ",Store,Asian Spring Promotion,Adventure Works LCD22W M200 White,Adventure Works,Monitors,Computers,Asia,Ashgabat,Turkmenistan
9296,10-10-2034, $8.31 ,11.5,6, $49.89 , $69.00 , $19.11 ,Store,North America Holiday Promotion,Contoso Desktop Alternative Bundle E200 White,"Contoso, Ltd",Computers Accessories,Computers,North America,New Castle,United States
9297,11-10-2034, $36.93 ,196.9,13, $480.08 ," $2,530.17 "," $2,050.09 ",Reseller,Asian Holiday Promotion,A. Datum SLR-like Digital Camera M400 Silver,A. Datum Corporation,Digital Cameras,Cameras and camcorders ,Asia,Beijing,China
9301,12-10-2034, $29.04 ,49,6, $174.24 , $290.57 , $116.33 ,Store,European Spring Promotion,Proseware CRT15 E10 White,"Proseware, Inc.",Monitors,Computers,Europe,Strasbourg,France
9302,13-10-2034, $206.74 ,369,10," $2,067.45 "," $3,690.00 "," $1,622.55 ",Store,No Discount,SV Car Video LCD7 M7003 Silver,Southridge Video,Car Video,TV and Video,North America,Loveland,United States
9303,14-10-2034, $65.51 ,279,5, $327.56 ," $1,395.00 "," $1,067.44 ",Store,No Discount,SV Car Video TFT6.2W E6280 Brown,Southridge Video,Car Video,TV and Video,Asia,Canberra,Australia
9304,15-10-2034, $456.28 ,569,65," $29,657.97 "," $35,847.00 "," $6,189.03 ",Catalog,North America Holiday Promotion,Litware Home Theater System 5.1 Channel M515 Black,"Litware, Inc.",Home Theater System,TV and Video,North America,North Harford,United States
9306,16-10-2034, $40.75 ,159.99,13, $529.76 ," $2,015.87 "," $1,486.11 ",Catalog,North America Holiday Promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd",Movie DVD,"Music, Movies and Audio Books",North America,North Harford,United States
